id,description,price,address,URL,lat,lng
187579,"kerrostalo, 70 m2 | 3h + avok + kph + lasitettu p",1590.0,"Helsinki, Ullanlinna, Kapteeninkatu 7 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/ullanlinna/kerrostalo/kolmio/187579,0,0
187578,"kerrostalo, 38 m2 | 2h + kk + kph + p",780.0,"Helsinki, Lauttasaari, Lauttasaarentie 5 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/lauttasaari/kerrostalo/kaksio/187578,0,0
187554,"kerrostalo, 36 m2 | 1h + kk + kph",745.0,"Espoo, Leppavaara, Harakantie 20 B",http://www.vuokraovi.com//vuokra-asunto/espoo/leppavaara/kerrostalo/yksio/187554,0,0
187553,"kerrostalo, 24, 5 m2 | 1h + kk + wc",690.0,"Helsinki, Kallio, Pengerkatu 13a A",http://www.vuokraovi.com//vuokra-asunto/helsinki/kallio/kerrostalo/yksio/187553,0,0
187555,"kerrostalo, 29 m2 | 1h + avok + kph + p",750.0,"Helsinki, Munkkiniemi, Huopalahdentie 7 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/munkkiniemi/kerrostalo/yksio/187555,0,0
187552,"paritalo, 133 m2 | 5h + avok + kph + 2 erillista",1795.0,"Espoo, Mankkaa, Porttiniityntie 9 C",http://www.vuokraovi.com//vuokra-asunto/espoo/mankkaa/paritalo/5h+/187552,0,0
187536,"omakotitalo, 110 m2 | 4h + avok + kph + 2 erillista",1590.0,"Espoo, Makkyla, Vahtirinne 9 B",http://www.vuokraovi.com//vuokra-asunto/espoo/makkyla/omakotitalo/4h/187536,0,0
187532,"kerrostalo, 66 m2 | 2h + k + kph",1300.0,"Helsinki, Toolo, Savilankatu 2 D",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/kaksio/187532,0,0
187535,"kerrostalo, 45 m2 | 2h + k + kph + p",830.0,"Espoo, Tapiola, Nallenpolku 2 C",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/187535,0,0
187533,"kerrostalo, 27 m2 | 1h + kk + kph",625.0,"Espoo, Lahderanta, Lahderanta 20 D",http://www.vuokraovi.com//vuokra-asunto/espoo/lahderanta/kerrostalo/yksio/187533,0,0
